"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"ENSMUSG00000044709",53.2533168773287,-1.16766026820623,0.242186145311585,-4.82133388226637,1.42601444863584e-06,2.40722121074966e-05,1.16766026820623,-2.24647073555392
"ENSMUSG00000068749",88.5463150354947,0.992718848388132,0.206036502580163,4.81816977067882,1.44881071943883e-06,2.44182098714309e-05,0.992718848388132,1.9899316090792
"ENSMUSG00000003955",32.4665390250078,1.87523225062292,0.389324590638636,4.81662935173667,1.46003530547924e-06,2.45683912418044e-05,1.87523225062292,3.66860671176944
"ENSMUSG00000028329",133.620909767203,2.1405624769984,0.444509548538695,4.8155601697093,1.46787523454105e-06,2.46612329752482e-05,2.1405624769984,4.40933923872399
"ENSMUSG00000026970",155.801936902081,0.799820590268589,0.166334661831027,4.80850221754199,1.52065342443733e-06,2.54895747017222e-05,0.799820590268589,1.74088462133324
"ENSMUSG00000028583",12.8638501816648,3.75095600955873,0.780095737587519,4.8083277844316,1.52198063297155e-06,2.54895747017222e-05,3.75095600955873,13.463261190562
"ENSMUSG00000027624",22.0075091103508,-1.91955660761236,0.399930811886772,-4.7997217282569,1.58886241215492e-06,2.65677812476551e-05,1.91955660761236,-3.78306773461924
"ENSMUSG00000022180",78.9012258178304,1.53698143546596,0.320299281473425,4.7985790926399,1.59795205495526e-06,2.66777593074134e-05,1.53698143546596,2.90186707433483
"ENSMUSG00000024798",8.72471488650495,4.64600993148039,0.968557662067029,4.79683359436257,1.61193402970079e-06,2.68689411732543e-05,4.64600993148039,25.0373493715282
"ENSMUSG00000061981",90.9298344766626,0.75641659844882,0.158106209547132,4.78423080671813,1.71643361542391e-06,2.85659751231522e-05,0.75641659844882,1.68928951048808
"ENSMUSG00000024397",26.7690604629652,2.33004659058778,0.487254991573697,4.78198608712531,1.7357169494618e-06,2.88416941617925e-05,2.33004659058778,5.02821587734549
"ENSMUSG00000020841",174.352552874003,1.66960029428857,0.349281312553952,4.78010198163888,1.75206297161418e-06,2.90678197384365e-05,1.66960029428857,3.181264428056
"ENSMUSG00000062148",18.6148768637921,2.50088953669983,0.523269641235884,4.77935148462485,1.75861520711826e-06,2.91310082202522e-05,2.50088953669983,5.66034322737429
"ENSMUSG00000039735",13.2214687696282,2.77153056344949,0.579954090740355,4.77887923837458,1.7627502300583e-06,2.91540217176932e-05,2.77153056344949,6.82831949613957
"ENSMUSG00000042406",1102.94124663362,1.84665032004654,0.387270422231333,4.76837427812512,1.85718513121848e-06,3.06681053239158e-05,1.84665032004654,3.59664139016784
"ENSMUSG00000023104",44.7913453471887,-0.852534220748823,0.179089040097192,-4.76039304407546,1.93216307635861e-06,3.18072985190321e-05,0.852534220748823,-1.80566995918595
"ENSMUSG00000038540",13.5029060060762,4.34311790561069,0.913403795078764,4.75487175443165,1.98572428714599e-06,3.26384217970838e-05,4.34311790561069,20.295921024693
"ENSMUSG00000000903",24.5955445596349,-1.93350495646103,0.407410221008574,-4.74584302689926,2.07639697872262e-06,3.40234307408592e-05,1.93350495646103,-3.81982079482903
"ENSMUSG00000046223",144.033689652209,1.39187857163676,0.293271330031686,4.74604377961658,2.07433833277942e-06,3.40234307408592e-05,1.39187857163676,2.62420162680073
"ENSMUSG00000023045",32.5129608364811,2.31126892593095,0.487174947040834,4.744227797365,2.09303213137574e-06,3.42431666732628e-05,2.31126892593095,4.96319427011183
"ENSMUSG00000040297",87.6365657679254,1.10529162458113,0.23303515716223,4.74302520718652,2.10550058840168e-06,3.439416191946e-05,1.10529162458113,2.15142362305926
"ENSMUSG00000019872",127.198282408806,-1.01592169805439,0.214271308401162,-4.74128666891959,2.12365194178973e-06,3.46373829768409e-05,1.01592169805439,-2.02219440458218
"ENSMUSG00000039286",60.9574162974172,1.68534043042039,0.355570064596421,4.73982654398448,2.13901252424642e-06,3.48344094822829e-05,1.68534043042039,3.21616278618194
"ENSMUSG00000042978",105.763541782806,-1.28674422398244,0.271665476007015,-4.73650256519608,2.17437990340894e-06,3.53561497923371e-05,1.28674422398244,-2.4397684346152
"ENSMUSG00000027315",10.5531831323543,4.05205898609063,0.855736641171676,4.73517060171988,2.18870912425576e-06,3.55244429446236e-05,4.05205898609063,16.5878958158629
"ENSMUSG00000053897",23.037165991776,2.83155589188582,0.598015641809106,4.73491944678879,2.19142118371901e-06,3.55244429446236e-05,2.83155589188582,7.11841425097215
"ENSMUSG00000017631",250.547010019003,1.22102027643163,0.258326240107626,4.72665988527887,2.28243087936685e-06,3.69433705443861e-05,1.22102027643163,2.33111515881675
"ENSMUSG00000032725",8.62593216134751,-2.32221260042764,0.491595222003815,-4.72383069746275,2.31443115340099e-06,3.74043074380696e-05,2.32221260042764,-5.00098611829563
"ENSMUSG00000034947",45.5658296988845,1.35693520953576,0.287327341252047,4.72261081602197,2.32836146341161e-06,3.75722523077576e-05,1.35693520953576,2.56140468911417
"ENSMUSG00000001288",34.2343432524636,-1.07739831885527,0.228344314884906,-4.71830585928237,2.3781676532297e-06,3.83177301092458e-05,1.07739831885527,-2.11022717391399
"ENSMUSG00000029364",59.5777989758802,1.17800366188244,0.249869519895391,4.71447522841367,2.42334482095706e-06,3.8986477740791e-05,1.17800366188244,2.26263466875697
"ENSMUSG00000057229",29.0415889144679,-0.982567170395806,0.208582965185165,-4.71067792867723,2.46894142138221e-06,3.96599395041396e-05,0.982567170395806,-1.97597839165895
"ENSMUSG00000006782",119.836426089157,-1.01689957083836,0.216074539317739,-4.70624430832642,2.52322110341545e-06,4.04095952881828e-05,1.01689957083836,-2.023565532322
"ENSMUSG00000089929",16.8265443903825,2.42092565103645,0.514388625790325,4.70641365235644,2.52112699048317e-06,4.04095952881828e-05,2.42092565103645,5.35514504461038
"ENSMUSG00000039911",17.2716879170979,2.58020823129593,0.54851665249652,4.70397429057507,2.55145390942199e-06,4.08002072443414e-05,2.58020823129593,5.98026009270647
"ENSMUSG00000069792",184.608499653905,2.01014947575196,0.427515682656133,4.70193154848262,2.57711902921543e-06,4.11486463943e-05,2.01014947575196,4.02823953925249
"ENSMUSG00000021754",150.451402439595,-0.877764124515906,0.186716190209663,-4.70106059646068,2.58813690279601e-06,4.12625189698018e-05,0.877764124515906,-1.83752531357439
"ENSMUSG00000031827",533.527773048035,-0.96003748241197,0.204376193484022,-4.69740367528189,2.63489377317262e-06,4.19449806350028e-05,0.96003748241197,-1.94536043624325
"ENSMUSG00000030738",1662.54554814871,1.69567480709579,0.361143768577943,4.69529022686107,2.6622845602195e-06,4.23175710485189e-05,1.69567480709579,3.23928365649478
"ENSMUSG00000028128",7.76445891000772,5.41334028747328,1.15375291455225,4.69194072595181,2.706255425784e-06,4.29492094709767e-05,5.41334028747328,42.616502362882
"ENSMUSG00000030263",148.289645979351,-0.96510254367698,0.205706448552271,-4.6916494376779,2.71011210638109e-06,4.29492094709767e-05,0.96510254367698,-1.95220227498237
"ENSMUSG00000028599",686.376487763701,1.49829197926967,0.319463318218321,4.69002822491731,2.73167365392097e-06,4.32263947203173e-05,1.49829197926967,2.82508050372548
"ENSMUSG00000024087",13.63595135656,5.77811120868592,1.23248557711141,4.68817754624614,2.75648824141765e-06,4.35541549812093e-05,5.77811120868592,54.8762962652686
"ENSMUSG00000038156",9.01702346120036,4.44130326722661,0.947634715395431,4.68672495326781,2.77611652684639e-06,4.37991163180609e-05,4.44130326722661,21.7252860449286
