"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"ENSMUSG00000026822",42507.6632579313,7.331808206789,0.179910708577325,40.7524836335009,0,0,7.331808206789,161.099500068673
"ENSMUSG00000033831",74604.7239071962,2.99138230068007,0.0827596279278607,36.1454295479382,4.38939841110022e-286,2.73613149955932e-282,2.99138230068007,7.95235576723019
"ENSMUSG00000039196",15896.4145743715,8.78260991775822,0.250213189389806,35.1005074479741,6.62166333659722e-270,2.75174256057859e-266,8.78260991775822,440.381458494859
"ENSMUSG00000001131",1768.13442882348,7.81124588044982,0.230214479066727,33.9302980078231,2.38194061229414e-252,7.42391340336778e-249,7.81124588044982,224.604944935614
"ENSMUSG00000058207",23287.6313208514,6.64939668137413,0.208599139030191,31.8764339694218,5.66504225406583e-223,1.41252163562878e-219,6.64939668137413,100.384775982448
"ENSMUSG00000074115",61760.1599628002,8.44862138419344,0.283563118194189,29.7945002086191,4.60311516728227e-195,9.56450613175134e-192,8.44862138419344,349.372291712368
"ENSMUSG00000031722",101778.808636328,3.0531610108316,0.103217020908769,29.5800148459063,2.70112610345592e-192,4.81070559025499e-189,3.0531610108316,8.30028578762272
"ENSMUSG00000060591",2274.20322018385,2.27832179470554,0.0818926099851063,27.8208472671698,2.42742163797911e-170,3.7828331950857e-167,2.27832179470554,4.85113320614292
"ENSMUSG00000057465",49361.3367707273,8.59669207325004,0.312467762775358,27.512252774154,1.2527729668663e-166,1.73536895310246e-163,8.59669207325004,387.134768998847
"ENSMUSG00000024863",1109.81689103062,-3.40492346565387,0.124120204132432,-27.4324674975634,1.1247499959675e-165,1.40222581997269e-162,3.40492346565387,-10.5921493593294
"ENSMUSG00000032271",3902.81542068054,6.65973895263599,0.243831925246027,27.3128260211057,2.98690825057032e-164,3.38525319635092e-161,6.65973895263599,101.106991535067
"ENSMUSG00000033860",133760.261328079,2.97476321462679,0.111694038545997,26.6331422281034,2.80608265196118e-156,2.91528603516667e-153,2.97476321462679,7.86127443418989
"ENSMUSG00000037095",4322.50156525388,4.70691186352675,0.1849021516925,25.4562308791006,6.02268916511405e-143,5.77575890934437e-140,4.70691186352675,26.1169019061266
"ENSMUSG00000040026",25795.4998397931,7.85422641150852,0.312512745675629,25.1324994586325,2.19577111580679e-139,1.95533417862595e-136,7.85422641150852,231.397009835432
"ENSMUSG00000079012",7357.60579167116,1.80135173522129,0.0749704921916043,24.0274764452329,1.43588381967482e-127,1.19341090532573e-124,1.80135173522129,3.48546643661284
"ENSMUSG00000028001",58541.6866111357,3.30446687343012,0.139251690826818,23.7301741458906,1.76061340036291e-124,1.37184795389528e-121,3.30446687343012,9.87969752657321
"ENSMUSG00000030111",2808.95382728188,6.12694142077433,0.263702081948938,23.2343308611447,2.04888255237575e-119,1.50255404590991e-116,6.12694142077433,69.8864771978353
"ENSMUSG00000021091",15616.9583308239,3.76835046728825,0.167766798557006,22.4618369051598,9.80498033423235e-112,6.79103832371526e-109,3.76835046728825,13.6265691618827
"ENSMUSG00000061540",4024.51564003834,8.86187615978974,0.401792297270065,22.0558637385555,8.39144189258092e-108,5.50611084604244e-105,8.86187615978974,465.254456701013
"ENSMUSG00000021922",16151.4227064776,2.46298286367784,0.117902978483248,20.889912157968,6.61409355031365e-97,4.12289521458801e-94,2.46298286367784,5.51355512154227
"ENSMUSG00000017002",472.291980446884,5.4294790240137,0.26286760966459,20.6548042603709,8.83785852409308e-95,5.24674201046992e-92,5.4294790240137,43.0959091548581
"ENSMUSG00000092008",128.138676165966,-5.87185027559106,0.29040873805014,-20.2192617034039,6.62674148160336e-91,3.75525391141587e-88,5.87185027559106,-58.5602689984973
"ENSMUSG00000025197",95.8062460981299,-4.10774329957708,0.205351070431725,-20.0035153989753,5.13241362502785e-89,2.78199133318358e-86,4.10774329957708,-17.2406623964595
"ENSMUSG00000031844",308.789018089922,-2.39673327542636,0.121027177065688,-19.8032651304881,2.79009634993061e-87,1.44933879977437e-84,2.39673327542636,-5.26609400600532
"ENSMUSG00000060807",135.732657904483,-8.09703316959516,0.416266715495404,-19.4515508163048,2.82748988818407e-84,1.41001265743963e-81,8.09703316959516,-273.81034971264
"ENSMUSG00000018459",525.535671085719,-2.67293029106752,0.137510422774354,-19.4380195852763,3.68103322391986e-84,1.69968300750403e-81,2.67293029106752,-6.37723166629257
"ENSMUSG00000026542",34783.9631583318,2.67191958429219,0.13745111144403,19.439054047811,3.60756165751659e-84,1.69968300750403e-81,2.67191958429219,6.37276554293576
"ENSMUSG00000033684",3100.320100991,2.03090560265514,0.105620624592256,19.2283051770935,2.14525025736672e-82,9.55172677092532e-80,2.03090560265514,4.08661292990277
"ENSMUSG00000068877",56.4492208842478,-5.96310016601142,0.313857022058222,-18.9994161255543,1.72452208115782e-80,7.4136609606188e-78,5.96310016601142,-62.3838275226469
"ENSMUSG00000042248",237.557456216172,-5.11794807596932,0.270842033712827,-18.896432011716,1.22031045323472e-79,5.07120347349243e-77,5.11794807596932,-34.7260900511766
"ENSMUSG00000027870",315.037330069659,-6.00258075015347,0.31853874371685,-18.8441150991955,3.28411379543654e-79,1.32074344153894e-76,6.00258075015347,-64.1145881997306
"ENSMUSG00000024661",16163.1399009547,1.78223594611436,0.0957331285534047,18.6167105686946,2.35226857876116e-77,9.16429136606731e-75,1.78223594611436,3.43958842778504
"ENSMUSG00000039202",948.933676769961,-2.4927578258695,0.136147864314595,-18.3091952152076,6.98951642302751e-75,2.6405545832086e-72,2.4927578258695,-5.6285286041517
"ENSMUSG00000020150",305.734754555982,-5.89877773083487,0.322609931698346,-18.284550942934,1.09864585918192e-74,4.02847586071205e-72,5.89877773083487,-59.6635423455541
"ENSMUSG00000030378",291.813135964868,-5.60562655160634,0.30689391254246,-18.2656817959228,1.55261507472317e-74,5.53041489616394e-72,5.60562655160634,-48.6924622826088
"ENSMUSG00000051439",1682.49376344679,6.42180054594521,0.353674899351061,18.157354558461,1.1230767005295e-73,3.8892770070837e-71,6.42180054594521,85.7342968823828
"ENSMUSG00000073411",3584.27010226019,2.06372277109245,0.113672980886163,18.154910296222,1.17419656815488e-73,3.95640773383431e-71,2.06372277109245,4.18063697060786
"ENSMUSG00000031963",268.309858167201,5.16338576935413,0.286477856792233,18.0236819249135,1.27002774367394e-72,4.16669365273237e-70,5.16338576935413,35.8371938401716
"ENSMUSG00000046402",726.095535686998,-1.95530672523763,0.108869935648534,-17.9600246256227,4.00630001576241e-72,1.28068057170538e-69,1.95530672523763,-3.87798366166327
"ENSMUSG00000030895",135560.485820677,2.9389513255814,0.163965980390934,17.9241530381744,7.64052563329319e-72,2.38136082675665e-69,2.9389513255814,7.66853677837497
"ENSMUSG00000070810",73.1113408124886,-6.98287219356274,0.392954728881581,-17.7701696412644,1.20326337433722e-70,3.65880109460052e-68,6.98287219356274,-126.489357371591
"ENSMUSG00000062480",346.187213840943,-1.73079793730099,0.097794146214115,-17.6983797528279,4.31545038641006e-70,1.28096952303272e-67,1.73079793730099,-3.31911343746364
"ENSMUSG00000025044",522.840912737993,2.6628235894046,0.15330945044707,17.3689461519786,1.41806464776785e-67,4.1113981310981e-65,2.6628235894046,6.3327125249931
"ENSMUSG00000018339",203.832061988298,4.08689296652204,0.236299140930685,17.2954203321495,5.09301695970335e-67,1.44306005537776e-64,4.08689296652204,16.9932862060451
"ENSMUSG00000026981",1513.76605722567,5.67463775296687,0.335250190010781,16.9265757993586,2.86573592759139e-64,7.93936217984043e-62,5.67463775296687,51.0782698477296
"ENSMUSG00000029596",1187.65298153265,3.56401326860396,0.210637091880595,16.9201598673054,3.19561921936951e-64,8.66082278432167e-62,3.56401326860396,11.8270082238138
"ENSMUSG00000112758",172.070047284972,2.52892029114839,0.151062807991998,16.7408531905639,6.60348684872466e-63,1.75161001155426e-60,2.52892029114839,5.77139586921343
"ENSMUSG00000070368",54.6694719856153,-5.5343608082474,0.331410663272761,-16.6994047614348,1.32378801809567e-62,3.43826358783306e-60,5.5343608082474,-46.3456107898939
"ENSMUSG00000030364",60.943485831805,-7.73046054767798,0.462986177358613,-16.6969575458626,1.37920453550312e-62,3.50909039675864e-60,7.73046054767798,-212.373588360976
"ENSMUSG00000041028",1454.83547096255,1.13955082354783,0.0685511395558719,16.6233680567636,4.72045696185362e-62,1.17699873886858e-59,1.13955082354783,2.20312419239719
"ENSMUSG00000012428",7925.27292614711,4.42346150828858,0.266677232337339,16.587323445344,8.60715678549663e-62,2.10402791460366e-59,4.42346150828858,21.4582647197759
"ENSMUSG00000051716",773.230234957764,2.47260992334939,0.149516838046946,16.5373342270188,1.9757408771151e-61,4.73683875288344e-59,2.47260992334939,5.55046993415305
"ENSMUSG00000020057",118.553127022544,3.24016569933005,0.196268354455799,16.5088544626269,3.16840568310898e-61,7.45292710402257e-59,3.24016569933005,9.44902648782526
"ENSMUSG00000017707",2085.4256174449,1.1707047218795,0.0709320817813618,16.5045870990793,3.40050979446829e-61,7.85076955696966e-59,1.1707047218795,2.25121636597058
"ENSMUSG00000054827",63.0935109719898,-4.47800247390069,0.271659644761185,-16.4838707561341,4.79163826425703e-61,1.0861337134635e-58,4.47800247390069,-22.2850219045212
"ENSMUSG00000060613",883.049799831809,-2.48681214774876,0.15248831712577,-16.3082142594417,8.62783710868432e-60,1.92077223632085e-57,2.48681214774876,-5.60537987644659
"ENSMUSG00000020010",2162.13770258911,1.86840160284518,0.114790481577895,16.2766248312785,1.44628982484686e-59,3.16331495550278e-57,1.86840160284518,3.65127821859751
"ENSMUSG00000022769",1230.39208647973,3.23268384646134,0.19967637860988,16.1896157620989,5.97001999791618e-59,1.28324550541416e-56,3.23268384646134,9.40015044388364
"ENSMUSG00000042638",129.265455894276,3.8565255066931,0.238259947301915,16.1862098534179,6.30973483165066e-59,1.33327905332523e-56,3.8565255066931,14.4853787949529
"ENSMUSG00000024679",356.566466325067,3.82357271301774,0.238785584184089,16.012577669136,1.04393771187616e-57,2.16912857566002e-55,3.82357271301774,14.1582663193295
"ENSMUSG00000046070",129.309984775877,-3.86156740178136,0.241931872168403,-15.9613835381451,2.37409678399234e-57,4.8521089518086e-55,3.86156740178136,-14.5360905013171
"ENSMUSG00000043067",630.662735182327,1.84151289632642,0.116051893440367,15.8680125048772,1.05530024008979e-56,2.12200453116119e-54,1.84151289632642,3.58385656022613
"ENSMUSG00000029727",860.013588071156,1.80046528994503,0.113888785336102,15.8089778956867,2.69808655453525e-56,5.33921350403031e-54,1.80046528994503,3.48332549472308
