"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"ENSMUSG00000028041",334.03419251319,0.777268035488671,0.164074094333276,4.73729895415326,2.1658554594564e-06,2.21194411625001e-05,0.777268035488671,1.71388229879844
"ENSMUSG00000039911",64.6551400775665,1.60816134391691,0.33951182844648,4.7366872349498,2.17240035756247e-06,2.21703444536871e-05,1.60816134391691,3.04863058546429
"ENSMUSG00000039126",30.5616016406814,1.10116136027182,0.232546598528995,4.73522884117575,2.1880806946185e-06,2.23143390866837e-05,1.10116136027182,2.14527316133569
"ENSMUSG00000000934",59.3514873117082,0.694759901063151,0.146773368743454,4.73355559670722,2.20620495510625e-06,2.24830327060541e-05,0.694759901063151,1.61861503444979
"ENSMUSG00000048234",371.266566599908,0.718864034397451,0.152033257088747,4.72833410375355,2.26369473979414e-06,2.30193611120369e-05,0.718864034397451,1.64588556812187
"ENSMUSG00000022710",3795.51911550005,-0.627546827361331,0.132770040040907,-4.7265695421044,2.28344613057397e-06,2.3187016247987e-05,0.627546827361331,-1.54493573506104
"ENSMUSG00000079018",371.95551826186,0.867598490232309,0.183607198225928,4.72529671284856,2.29779600033078e-06,2.33160642719279e-05,0.867598490232309,1.82462310402217
"ENSMUSG00000020546",84.6193816328796,-0.758540270821658,0.160595927332574,-4.72328460267125,2.32065730440745e-06,2.3531233166604e-05,0.758540270821658,-1.69177800534459
"ENSMUSG00000020766",329.831051539678,0.934817160107531,0.198076123382952,4.71948432825593,2.36443260131871e-06,2.39409333815635e-05,0.934817160107531,1.91164834716554
"ENSMUSG00000050896",32.6378463345419,2.11594320517969,0.448948667784874,4.71310721472861,2.43967748191179e-06,2.46501125946223e-05,2.11594320517969,4.33473321784252
"ENSMUSG00000028435",28.0231387365601,2.00772403922581,0.426028391221299,4.71265314846799,2.44512188127986e-06,2.46875632163907e-05,2.00772403922581,4.02147301489981
"ENSMUSG00000024424",15.3737276082853,1.58207490176704,0.335741697318514,4.71217878030248,2.45082216389475e-06,2.47275423723642e-05,1.58207490176704,2.99400141196187
"ENSMUSG00000008734",81.7036185818622,2.21899880486514,0.470929009603063,4.71196031591998,2.45345164689087e-06,2.47365039714206e-05,2.21899880486514,4.65570228080287
"ENSMUSG00000000290",1108.26095535752,0.988579323233373,0.209810294392265,4.71177701788602,2.45565994960533e-06,2.4741209392974e-05,0.988579323233373,1.98423008154412
"ENSMUSG00000049502",816.09851193397,0.775668757095092,0.164783330751166,4.70720402093584,2.51137531458292e-06,2.52667122655559e-05,0.775668757095092,1.71198345241758
"ENSMUSG00000022272",379.899392040098,0.959081290224972,0.203803071344918,4.70592167181727,2.52721545713651e-06,2.54080840651672e-05,0.959081290224972,1.94407151370562
"ENSMUSG00000024620",564.886075214088,1.00743708529751,0.214171713508351,4.70387554357514,2.55268890840308e-06,2.56460386370397e-05,1.00743708529751,2.01033660910333
"ENSMUSG00000018986",104.23739276417,-0.817196369154612,0.173783114393452,-4.70239224338243,2.57130928313166e-06,2.58148548948186e-05,0.817196369154612,-1.76197855963757
"ENSMUSG00000005103",2040.09288272205,0.595928026790203,0.12684934755169,4.69791952652626,2.62824940011686e-06,2.63492667452788e-05,0.595928026790203,1.51144452344947
"ENSMUSG00000039899",249.586519167315,0.93678961491153,0.199415816634662,4.69766957667038,2.63146684483249e-06,2.63629181930115e-05,0.93678961491153,1.91426374310604
"ENSMUSG00000052760",144.671892236898,0.679588836788462,0.144671009791207,4.69747766169091,2.63393980891248e-06,2.63690971990209e-05,0.679588836788462,1.6016832158221
"ENSMUSG00000027639",2539.68785509863,0.825028315261718,0.175750011155114,4.6943286651263,2.67483688185759e-06,2.67596709462457e-05,0.825028315261718,1.77156980783315
"ENSMUSG00000035293",366.174201669648,-0.7804393685679,0.166265851334089,-4.69392459308863,2.6801286098096e-06,2.67925710979256e-05,0.7804393685679,-1.71765389971491
"ENSMUSG00000039208",55.283375732686,0.975238781388309,0.20777215117318,4.69378969164851,2.68189751522246e-06,2.67925710979256e-05,0.975238781388309,1.96596655855964
"ENSMUSG00000021186",348.432403793868,-1.31193294642507,0.279603318720655,-4.69212222668855,2.70385500516316e-06,2.69929474373491e-05,1.31193294642507,-2.48273958760893
"ENSMUSG00000045827",569.403889449865,0.905839064390623,0.193079432976985,4.69153576030337,2.71161863453613e-06,2.70514426420087e-05,0.905839064390623,1.87363387436113
"ENSMUSG00000006418",2164.48180406194,1.17966624706817,0.251497446741899,4.69056947635264,2.72445696348303e-06,2.71604460513964e-05,1.17966624706817,2.26524366871892
"ENSMUSG00000041609",36.4025144155106,1.13903868862292,0.242990929331991,4.68757698797343,2.76458713358573e-06,2.75218814433909e-05,1.13903868862292,2.20234225541786
"ENSMUSG00000032997",121.25497006931,0.781671444173818,0.166783812931492,4.68673446442248,2.77598757142051e-06,2.76160220165264e-05,0.781671444173818,1.71912141941115
"ENSMUSG00000022584",261.669712369724,-1.07475704909426,0.229430844921866,-4.68444881271426,2.80714306099702e-06,2.79064201011362e-05,1.07475704909426,-2.10636732823402
