"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"ENSMUSG00000025001",84.0511977457396,-0.716116366850193,0.235463600606433,-3.04130390007562,0.00235555948681279,0.0202111219009601,0.716116366850193,-1.64275389962898
"ENSMUSG00000042515",12.1003227935342,1.02524382772172,0.337234761920727,3.04014871385863,0.00236461358692061,0.020223850299452,1.02524382772172,2.03530333869889
"ENSMUSG00000095061",15.3229720089118,1.07045098514304,0.352072879356799,3.0404244345621,0.00236244965725981,0.020223850299452,1.07045098514304,2.10008975077314
"ENSMUSG00000067928",21.0707360908547,-0.824767632975945,0.271377054422555,-3.03919443274565,0.00237211705721135,0.0202694882469184,0.824767632975945,-1.77124972969243
"ENSMUSG00000047414",18.5911927426004,-0.640186654812989,0.210755124009665,-3.03758524411311,0.00238481942614657,0.020356170405382,0.640186654812989,-1.55853078783335
"ENSMUSG00000052698",9.21849704244967,-1.3099358055491,0.431289249322737,-3.03725587318979,0.00238742702912867,0.0203584492285548,1.3099358055491,-2.47930507776236
"ENSMUSG00000031378",24.8484894991147,-0.588707184799362,0.193866942156134,-3.0366558540199,0.00239218404196799,0.0203850707116985,0.588707184799362,-1.50389848311253
"ENSMUSG00000023132",118.702243349261,0.932768319931748,0.307331829110854,3.03505277221156,0.00240493602775846,0.0204326015501637,0.932768319931748,1.90893545080049
"ENSMUSG00000044337",48.531293377993,0.615721355278656,0.202878618086001,3.03492482888289,0.00240595645108208,0.0204326015501637,0.615721355278656,1.53232397580979
"ENSMUSG00000008734",83.996800181874,0.633316328448426,0.208794680921179,3.03320144772992,0.00241974010685516,0.0205356704643725,0.633316328448426,1.55112647877186
"ENSMUSG00000040749",16.6291345728554,0.605545240326733,0.19979736757181,3.03079689029982,0.002439092619927,0.0206436983656686,0.605545240326733,1.52155368810793
"ENSMUSG00000042476",206.251625686886,-0.5928174376512,0.195614925589002,-3.03053274624218,0.00244122713326932,0.0206477467235201,0.5928174376512,-1.50818921446041
"ENSMUSG00000054203",58.4713866161575,1.10822114503197,0.365891567088492,3.02882395965126,0.00245507696361222,0.0207086904637033,1.10822114503197,2.15579671833689
"ENSMUSG00000030323",14.3517472060752,0.641353105986031,0.211958607440458,3.02584128915923,0.00247942410828948,0.0208857975392195,0.641353105986031,1.55979140434542
"ENSMUSG00000009633",162.086248694939,-0.889876135554108,0.294173686272039,-3.02500249710026,0.0024863107455328,0.0209155439032101,0.889876135554108,-1.85301702378133
"ENSMUSG00000033082",13.6587467175026,-0.883717845187112,0.292567776143428,-3.02055768696098,0.00252309640338935,0.0211821164047508,0.883717845187112,-1.84512409021878
"ENSMUSG00000059479",22.6258223424593,1.05704749443081,0.350252750950063,3.0179562946003,0.00254485603846884,0.0213217205857466,1.05704749443081,2.08066902885344
"ENSMUSG00000069874",286.575734309497,0.663184407934708,0.219843812407628,3.01661620889766,0.00255613218918593,0.0214018132992485,0.663184407934708,1.58357413416617
"ENSMUSG00000082292",89.7832330574996,1.24296148534895,0.412327302526034,3.01450201753369,0.00257401499096676,0.0215327766987974,1.24296148534895,2.36683885676999
"ENSMUSG00000033634",321.206129231982,-0.71839613229423,0.238352288156807,-3.01400979973648,0.00257819477961822,0.0215350576093101,0.71839613229423,-1.6453518527994
"ENSMUSG00000094655",21.4352850749037,1.15386371432748,0.38314184424933,3.01158365144946,0.00259888784803576,0.0216316164757232,1.15386371432748,2.22509003581987
"ENSMUSG00000109170",14.2610452446861,-0.919414638327617,0.305282356790365,-3.0116861255725,0.00259801076480867,0.0216316164757232,0.919414638327617,-1.89134773892481
"ENSMUSG00000034911",15.8917115300297,-0.686109067964011,0.228058665333689,-3.00847620484017,0.00262561362283859,0.0217932923008847,0.686109067964011,-1.60893837327126
"ENSMUSG00000025172",6.02523926681072,1.11902619271072,0.372113346786727,3.00721864016364,0.00263650061233779,0.0218400353049935,1.11902619271072,2.17200314588033
"ENSMUSG00000028399",450.332760905938,-0.791828851253007,0.263503144938526,-3.00500721324497,0.00265574551197345,0.0219120974836353,0.791828851253007,-1.73126773636368
"ENSMUSG00000097750",12.278325930822,1.03118692977517,0.343350969249975,3.00330280711809,0.0026706655922089,0.0220060726623056,1.03118692977517,2.04370495081114
"ENSMUSG00000077323",7.80965408019594,1.16215328357336,0.387114290444342,3.00209347022401,0.00268129833887148,0.0220790927283426,1.16215328357336,2.23791196328229
"ENSMUSG00000020846",38.0393094925072,-0.744437513285279,0.248026748623282,-3.00144043905513,0.0026870559993465,0.022097313419428,0.744437513285279,-1.675320957664
"ENSMUSG00000027636",19.9027743207823,1.65490723825044,0.551963840775802,2.99821675985952,0.00271564450942144,0.0223176928799981,1.65490723825044,3.14902942490566
"ENSMUSG00000022179",8.45372169228861,-0.8012828335118,0.267478987952082,-2.99568515510963,0.00273829002686917,0.0224442399406329,0.8012828335118,-1.7426499890534
"ENSMUSG00000027995",143.655846994975,0.677952726097543,0.226733493300223,2.99008636187619,0.00278898581426161,0.0227256772198689,0.677952726097543,1.59986783170192
"ENSMUSG00000025158",15.8369825243408,-0.635175524663798,0.212496976172225,-2.9891038268187,0.00279797035655366,0.022783995058886,0.635175524663798,-1.55312669877572
"ENSMUSG00000049103",21.9724323395175,-0.734383405396258,0.246075604934017,-2.98438118477115,0.00284152534699798,0.0229885116813912,0.734383405396258,-1.66368627322873
"ENSMUSG00000023828",125.701568132305,1.55219188663041,0.520186778971229,2.98391260481509,0.00284588045376461,0.0230088142782642,1.55219188663041,2.9326235440192
"ENSMUSG00000032310",397.021476529693,-1.14243804055435,0.383799410918022,-2.97665397094205,0.00291412712305934,0.0234692654025715,1.14243804055435,-2.20753764543372
"ENSMUSG00000086593",19.0647970425159,-0.631370194434865,0.212296933119842,-2.97399583289532,0.00293949067035646,0.0236277435121431,0.631370194434865,-1.54903548602518
